,Heart Rate,Time
8784,88,18:07:19
8785,88,18:07:26
8786,88,18:07:41
8787,87,18:07:46
8788,86,18:07:51
8789,85,18:07:56
8790,83,18:08:01
8791,80,18:08:06
8792,77,18:08:16
8793,75,18:08:21
8794,75,18:08:26
8795,75,18:08:31
8796,76,18:08:36
8797,75,18:08:51
8798,75,18:09:06
8799,76,18:09:11
8800,74,18:09:21
8801,75,18:09:31
8802,73,18:09:36
8803,74,18:09:41
8804,77,18:09:46
8805,76,18:09:51
8806,75,18:09:56
8807,74,18:10:01
8808,76,18:10:06
8809,76,18:10:21
8810,76,18:10:36
8811,75,18:10:46
8812,75,18:10:53
8813,76,18:11:03
8814,77,18:11:08
8815,77,18:11:23
8816,79,18:11:28
8817,80,18:11:33
8818,79,18:11:48
8819,80,18:11:58
8820,80,18:12:13
8821,78,18:12:28
8822,83,18:12:38
8823,83,18:12:53
8824,83,18:13:08
8825,82,18:13:13
8826,81,18:13:18
8827,82,18:13:23
8828,83,18:13:28
8829,84,18:13:33
8830,85,18:13:48
8831,86,18:13:58
8832,87,18:14:03
8833,88,18:14:13
8834,91,18:14:23
8835,92,18:14:28
8836,92,18:14:43
8837,91,18:14:48
8838,90,18:14:53
8839,90,18:15:00
8840,90,18:15:15
8841,89,18:15:25
8842,88,18:15:30
8843,91,18:15:35
8844,93,18:15:40
8845,93,18:15:55
8846,93,18:16:10
8847,93,18:16:25
8848,94,18:16:30
8849,97,18:16:40
8850,97,18:16:45
8851,98,18:17:00
8852,99,18:17:10
8853,101,18:17:15
8854,101,18:17:20
8855,103,18:17:30
8856,105,18:17:35
8857,106,18:17:45
8858,107,18:17:50
8859,108,18:17:55
8860,109,18:18:10
8861,110,18:18:20
8862,110,18:18:35
8863,110,18:18:50
8864,111,18:19:05
8865,110,18:19:15
8866,110,18:19:23
8867,110,18:19:38
8868,110,18:19:48
8869,110,18:20:03
8870,111,18:20:08
8871,105,18:20:13
8872,103,18:20:23
8873,99,18:20:28
8874,96,18:20:38
8875,96,18:20:53
8876,95,18:21:08
8877,94,18:21:13
8878,91,18:21:23
8879,88,18:21:28
8880,88,18:21:38
8881,87,18:21:43
8882,85,18:21:48
8883,85,18:22:03
8884,87,18:22:08
8885,88,18:22:13
8886,89,18:22:23
8887,88,18:22:28
8888,87,18:22:33
8889,86,18:22:38
8890,88,18:22:48
8891,84,18:22:53
8892,85,18:22:58
8893,84,18:23:05
8894,82,18:23:15
8895,82,18:23:20
8896,83,18:23:25
8897,82,18:23:30
8898,83,18:23:45
8899,83,18:24:00
8900,82,18:24:05
8901,83,18:24:10
8902,83,18:24:15
8903,83,18:24:30
8904,85,18:24:40
8905,83,18:24:45
8906,84,18:24:50
8907,86,18:24:55
8908,85,18:25:00
8909,85,18:25:15
8910,84,18:25:20
8911,84,18:25:25
8912,85,18:25:35
8913,85,18:25:40
8914,84,18:25:50
8915,87,18:25:55
8916,90,18:26:00
8917,89,18:26:10
8918,88,18:26:20
8919,89,18:26:25
8920,89,18:26:32
8921,86,18:26:37
8922,84,18:26:42
8923,83,18:26:57
8924,82,18:27:07
8925,82,18:27:12
8926,85,18:27:17
8927,85,18:27:22
8928,84,18:27:27
8929,84,18:27:42
8930,83,18:27:47
8931,84,18:27:52
8932,85,18:28:02
8933,86,18:28:07
8934,83,18:28:17
8935,82,18:28:22
8936,83,18:28:32
8937,84,18:28:37
8938,83,18:28:52
8939,82,18:29:02
8940,81,18:29:12
8941,82,18:29:22
8942,82,18:29:27
8943,83,18:29:32
8944,85,18:29:37
8945,86,18:29:42
8946,86,18:29:47
8947,86,18:29:54
8948,86,18:29:59
8949,83,18:30:04
8950,83,18:30:09
8951,82,18:30:14
8952,83,18:30:19
8953,83,18:30:24
8954,83,18:30:29
8955,84,18:30:44
8956,85,18:30:49
8957,83,18:30:54
8958,83,18:31:04
8959,82,18:31:14
8960,81,18:31:19
8961,82,18:31:24
8962,84,18:31:34
8963,83,18:31:49
8964,82,18:31:54
8965,83,18:31:59
8966,82,18:32:04
8967,80,18:32:19
8968,79,18:32:24
8969,80,18:32:39
8970,81,18:32:49
8971,81,18:33:04
8972,83,18:33:19
8973,84,18:33:24
8974,84,18:33:31
8975,83,18:33:41
8976,82,18:33:46
8977,81,18:33:56
8978,80,18:34:01
8979,80,18:34:16
8980,80,18:34:31
8981,80,18:34:36
8982,80,18:34:51
8983,80,18:35:06
8984,80,18:35:21
8985,81,18:35:26
8986,82,18:35:36
8987,83,18:35:41
8988,84,18:35:51
8989,85,18:35:56
8990,87,18:36:01
8991,88,18:36:06
8992,87,18:36:16
8993,84,18:36:21
8994,81,18:36:26
8995,82,18:36:31
8996,83,18:36:36
8997,85,18:36:41
8998,87,18:36:46
8999,85,18:36:51
9000,85,18:37:06
9001,85,18:37:08
9002,85,18:37:23
9003,85,18:37:38
9004,85,18:37:53
9005,84,18:37:58
9006,83,18:38:08
9007,84,18:38:18
9008,84,18:38:33
9009,84,18:38:48
9010,85,18:38:53
9011,86,18:38:58
9012,88,18:39:03
9013,90,18:39:08
9014,92,18:39:13
9015,91,18:39:18
9016,88,18:39:23
9017,88,18:39:38
9018,88,18:39:53
9019,88,18:40:03
9020,86,18:40:08
9021,82,18:40:18
9022,84,18:40:23
9023,85,18:40:28
9024,86,18:40:38
9025,87,18:40:43
9026,86,18:40:48
9027,88,18:40:53
9028,89,18:41:00
9029,87,18:41:05
9030,87,18:41:10
9031,87,18:41:20
9032,86,18:41:30
9033,85,18:41:35
9034,85,18:41:50
9035,84,18:41:55
9036,82,18:42:00
9037,83,18:42:10
9038,84,18:42:15
9039,86,18:42:20
9040,92,18:42:35
9041,93,18:42:50
9042,95,18:42:55
9043,99,18:43:00
9044,100,18:43:05
9045,102,18:43:10
9046,101,18:43:15
9047,99,18:43:20
9048,97,18:43:25
9049,95,18:43:35
9050,93,18:43:40
9051,92,18:43:45
9052,90,18:43:50
9053,91,18:44:05
9054,91,18:44:20
9055,91,18:44:21
9056,89,18:44:26
9057,88,18:44:41
9058,84,18:44:46
9059,86,18:44:51
9060,87,18:44:56
9061,85,18:45:01
9062,86,18:45:11
9063,86,18:45:26
9064,87,18:45:31
9065,86,18:45:36
9066,87,18:45:46
9067,88,18:45:56
9068,88,18:46:01
9069,86,18:46:06
9070,86,18:46:21
9071,84,18:46:26
9072,83,18:46:41
9073,80,18:46:46
9074,81,18:46:51
9075,78,18:46:56
9076,76,18:47:06
9077,77,18:47:11
9078,83,18:47:26
9079,85,18:47:31
9080,85,18:47:36
9081,86,18:47:41
9082,86,18:47:48
9083,84,18:47:53
9084,85,18:47:58
9085,84,18:48:03
9086,84,18:48:08
9087,84,18:48:13
9088,84,18:48:28
9089,83,18:48:33
9090,84,18:48:38
9091,83,18:48:53
9092,83,18:48:58
9093,85,18:49:13
9094,85,18:49:28
9095,84,18:49:33
9096,84,18:49:48
9097,83,18:49:53
9098,81,18:49:58
9099,81,18:50:13
9100,80,18:50:23
9101,81,18:50:28
9102,80,18:50:43
9103,79,18:50:53
9104,79,18:51:08
9105,79,18:51:23
9106,79,18:51:38
9107,79,18:51:53
9108,79,18:52:08
9109,79,18:52:09
9110,76,18:52:19
9111,76,18:52:34
9112,76,18:52:49
9113,76,18:53:04
9114,76,18:53:19
9115,70,18:59:14
9116,70,18:59:29
9117,79,18:59:34
9118,89,18:59:39
9119,99,18:59:44
9120,98,18:59:49
9121,93,18:59:54
9122,83,18:59:59
9123,84,19:00:04
9124,85,19:00:09
9125,86,19:00:14
9126,87,19:00:19
9127,89,19:00:29
9128,91,19:00:39
9129,92,19:00:44
9130,94,19:00:54
9131,97,19:00:59
9132,100,19:01:04
9133,102,19:01:09
9134,104,19:01:14
9135,103,19:01:19
9136,103,19:01:24
9137,104,19:01:34
9138,103,19:01:40
9139,104,19:01:45
9140,103,19:01:50
9141,102,19:01:55
9142,102,19:02:10
9143,100,19:02:20
9144,102,19:02:25
9145,103,19:02:30
9146,101,19:02:40
9147,97,19:02:55
9148,96,19:03:00
9149,94,19:03:10
9150,92,19:03:15
9151,93,19:03:30
9152,93,19:03:45
9153,96,19:04:00
9154,100,19:04:05
9155,101,19:04:15
9156,100,19:04:20
9157,100,19:04:35
9158,96,19:04:45
9159,95,19:04:50
9160,94,19:04:55
9161,93,19:05:00
9162,92,19:05:10
9163,92,19:05:20
9164,91,19:05:25
9165,91,19:05:32
9166,92,19:05:37
9167,90,19:05:42
9168,90,19:05:47
9169,89,19:05:52
9170,88,19:05:57
9171,89,19:06:02
9172,90,19:06:12
9173,92,19:06:17
9174,94,19:06:22
9175,96,19:06:27
9176,95,19:06:32
9177,94,19:06:37
9178,96,19:06:42
9179,101,19:06:47
9180,101,19:06:52
9181,101,19:07:02
9182,99,19:07:12
9183,99,19:07:22
9184,103,19:07:32
9185,104,19:07:37
9186,97,19:07:42
9187,96,19:07:47
9188,93,19:07:52
9189,90,19:08:02
9190,90,19:08:17
9191,89,19:08:32
9192,89,19:08:33
9193,90,19:08:38
9194,89,19:08:48
9195,93,19:08:53
9196,94,19:08:58
9197,96,19:09:03
9198,97,19:09:08
9199,95,19:09:13
9200,92,19:09:18
9201,92,19:09:33
9202,95,19:09:38
9203,96,19:09:43
9204,97,19:09:48
9205,96,19:09:53
9206,95,19:09:58
9207,98,19:10:08
9208,97,19:10:23
9209,99,19:10:28
9210,100,19:10:33
9211,104,19:10:38
9212,109,19:10:43
9213,108,19:10:48
9214,109,19:11:03
9215,107,19:11:18
9216,89,19:11:23
9217,90,19:11:30
9218,91,19:11:35
9219,92,19:11:40
9220,93,19:11:50
9221,94,19:11:55
9222,95,19:12:05
9223,91,19:12:10
9224,87,19:12:15
9225,86,19:12:20
9226,87,19:12:25
9227,85,19:12:30
9228,83,19:12:35
9229,82,19:12:40
9230,83,19:12:50
9231,89,19:13:05
9232,90,19:13:10
9233,88,19:13:15
9234,89,19:13:20
9235,86,19:13:35
9236,84,19:13:40
9237,81,19:13:50
9238,77,19:13:55
9239,77,19:14:00
9240,77,19:14:15
9241,75,19:14:25
9242,74,19:14:30
9243,74,19:14:45
9244,74,19:14:47
9245,75,19:14:52
9246,76,19:14:57
9247,75,19:15:02
9248,77,19:15:07
9249,79,19:15:12
9250,81,19:15:17
9251,84,19:15:22
9252,82,19:15:32
9253,80,19:15:37
9254,79,19:15:42
9255,79,19:15:57
9256,81,19:16:07
9257,83,19:16:12
9258,86,19:16:17
9259,89,19:16:22
9260,91,19:16:27
9261,93,19:16:32
9262,95,19:16:37
9263,99,19:16:42
9264,100,19:16:47
9265,102,19:16:52
9266,104,19:16:57
9267,105,19:17:02
9268,107,19:17:07
9269,106,19:17:17
9270,109,19:17:22
9271,111,19:17:28
9272,113,19:17:33
9273,112,19:17:38
9274,113,19:17:43
9275,114,19:17:48
9276,113,19:17:58
9277,116,19:18:03
9278,115,19:18:13
9279,114,19:18:18
9280,113,19:18:23
9281,111,19:18:28
9282,112,19:18:33
9283,110,19:18:43
9284,111,19:18:48
9285,116,19:18:53
9286,117,19:18:58
9287,115,19:19:03
9288,114,19:19:08
9289,113,19:19:23
9290,107,19:19:28
9291,104,19:19:33
9292,109,19:19:38
9293,110,19:19:43
9294,106,19:19:48
9295,106,19:20:03
9296,105,19:20:08
9297,107,19:20:23
9298,107,19:20:25
9299,105,19:20:35
9300,106,19:20:40
9301,107,19:20:45
9302,106,19:21:00
9303,107,19:21:05
9304,109,19:21:10
9305,108,19:21:15
9306,103,19:21:20
9307,101,19:21:25
9308,102,19:21:30
9309,103,19:21:35
9310,102,19:21:40
9311,98,19:21:45
9312,99,19:21:50
9313,100,19:21:55
9314,107,19:22:00
9315,110,19:22:05
9316,109,19:22:10
9317,106,19:22:15
9318,100,19:22:25
9319,97,19:22:30
9320,96,19:22:45
9321,100,19:22:55
9322,96,19:23:00
9323,94,19:23:05
9324,93,19:23:10
9325,91,19:23:16
9326,94,19:23:21
9327,95,19:23:26
9328,98,19:23:31
9329,97,19:23:41
9330,97,19:23:46
9331,96,19:24:01
9332,97,19:24:06
9333,96,19:24:11
9334,98,19:24:16
9335,101,19:24:21
9336,96,19:24:26
9337,91,19:24:31
9338,89,19:24:36
9339,87,19:24:46
9340,88,19:25:01
9341,87,19:25:06
9342,86,19:25:11
9343,87,19:25:21
9344,85,19:25:36
9345,84,19:25:41
9346,85,19:25:46
9347,84,19:25:51
9348,85,19:26:06
9349,84,19:26:11
9350,83,19:26:26
9351,82,19:26:36
9352,83,19:26:43
9353,79,19:26:48
9354,78,19:26:53
9355,79,19:27:03
9356,77,19:27:18
9357,76,19:27:23
9358,77,19:27:38
9359,78,19:27:43
9360,79,19:27:53
9361,80,19:27:58
9362,81,19:28:13
9363,81,19:28:28
9364,82,19:28:33
9365,80,19:28:38
9366,78,19:28:43
9367,79,19:28:48
9368,80,19:28:53
9369,85,19:28:58
9370,86,19:29:03
9371,87,19:29:08
9372,87,19:29:23
9373,84,19:29:33
9374,82,19:29:38
9375,82,19:29:43
9376,80,19:29:58
9377,81,19:30:03
9378,81,19:30:18
9379,81,19:30:20
9380,80,19:30:30
9381,79,19:30:35
9382,78,19:30:40
9383,79,19:30:45
9384,79,19:31:00
9385,79,19:31:05
9386,79,19:31:20
9387,79,19:31:35
9388,78,19:31:40
9389,79,19:31:45
9390,78,19:31:55
9391,77,19:32:00
9392,75,19:32:05
9393,73,19:32:10
9394,74,19:32:15
9395,80,19:32:20
9396,80,19:32:25
9397,80,19:32:40
9398,79,19:32:45
9399,78,19:32:50
9400,78,19:33:00
9401,78,19:33:10
9402,79,19:33:15
9403,81,19:33:20
9404,82,19:33:25
9405,83,19:33:30
9406,83,19:33:37
9407,81,19:33:52
9408,80,19:33:57
9409,81,19:34:02
9410,82,19:34:12
9411,82,19:34:17
9412,84,19:34:22
9413,83,19:34:37
9414,84,19:34:42
9415,86,19:34:52
9416,85,19:34:57
9417,84,19:35:02
9418,82,19:35:07
9419,81,19:35:12
9420,80,19:35:22
9421,79,19:35:27
9422,78,19:35:32
9423,81,19:35:37
9424,82,19:35:42
9425,84,19:35:47
9426,87,19:35:52
9427,90,19:35:57
9428,91,19:36:02
9429,92,19:36:07
9430,91,19:36:12
9431,90,19:36:17
9432,89,19:36:27
9433,88,19:36:34
9434,86,19:36:39
9435,82,19:36:44
9436,79,19:36:49
9437,80,19:37:04
9438,81,19:37:09
9439,80,19:37:14
9440,81,19:37:19
9441,82,19:37:24
9442,83,19:37:29
9443,84,19:37:34
9444,85,19:37:49
9445,86,19:37:54
9446,87,19:38:09
9447,86,19:38:19
9448,85,19:38:24
9449,83,19:38:29
9450,85,19:38:44
9451,87,19:38:54
9452,88,19:38:59
9453,88,19:39:14
9454,87,19:39:24
9455,85,19:39:34
9456,84,19:39:49
9457,84,19:40:04
9458,86,19:40:19
9459,85,19:40:34
9460,85,19:40:36
9461,86,19:40:41
9462,85,19:40:46
9463,81,19:40:51
9464,82,19:40:56
9465,82,19:41:01
9466,81,19:41:11
9467,80,19:41:21
9468,79,19:41:26
9469,80,19:41:31
9470,79,19:41:36
9471,81,19:41:41
9472,82,19:41:46
9473,88,19:41:51
9474,90,19:41:56
9475,89,19:42:11
9476,88,19:42:21
9477,86,19:42:26
9478,82,19:42:31
9479,79,19:42:36
9480,78,19:42:41
9481,81,19:42:46
9482,83,19:42:51
9483,82,19:42:56
9484,82,19:43:06
9485,82,19:43:11
9486,82,19:43:26
9487,82,19:43:27
9488,81,19:43:32
9489,83,19:43:47
9490,82,19:43:52
9491,83,19:44:02
9492,84,19:44:12
9493,83,19:44:17
9494,82,19:44:22
9495,81,19:44:27
9496,80,19:44:42
9497,81,19:44:47
9498,80,19:44:52
9499,80,19:45:02
9500,81,19:45:12
9501,81,19:45:17
9502,80,19:45:22
9503,79,19:45:32
9504,82,19:45:37
9505,81,19:45:42
9506,81,19:45:57
9507,80,19:46:02
9508,78,19:46:12
9509,80,19:46:22
9510,80,19:46:27
9511,81,19:46:32
9512,81,19:46:37
9513,81,19:46:47
9514,81,19:46:54
9515,80,19:46:59
9516,77,19:47:09
9517,78,19:47:14
9518,78,19:47:19
9519,77,19:47:24
9520,78,19:47:34
9521,76,19:47:44
9522,75,19:47:49
9523,73,19:47:54
9524,74,19:48:09
9525,76,19:48:14
9526,81,19:48:19
9527,86,19:48:24
9528,86,19:48:29
9529,85,19:48:34
9530,86,19:48:39
9531,84,19:48:44
9532,83,19:48:54
9533,82,19:49:04
9534,81,19:49:14
9535,79,19:49:24
9536,79,19:49:39
9537,80,19:49:49
9538,80,19:50:04
9539,79,19:50:19
9540,78,19:50:24
9541,79,19:50:31
9542,83,19:50:46
9543,82,19:50:51
9544,81,19:50:56
9545,81,19:51:11
9546,80,19:51:26
9547,81,19:51:41
9548,79,19:51:46
9549,76,19:51:51
9550,75,19:51:56
9551,76,19:52:01
9552,80,19:52:06
9553,80,19:52:11
9554,79,19:52:26
9555,77,19:52:31
9556,76,19:52:36
9557,78,19:52:41
9558,79,19:52:46
9559,80,19:52:51
9560,81,19:52:56
9561,83,19:53:01
9562,85,19:53:06
9563,85,19:53:21
9564,83,19:53:26
9565,81,19:53:31
9566,80,19:53:36
9567,79,19:53:51
9568,79,19:53:53
9569,78,19:53:58
9570,80,19:54:03
9571,81,19:54:18
9572,85,19:54:23
9573,84,19:54:28
9574,83,19:54:33
9575,82,19:54:38
9576,81,19:54:43
9577,79,19:54:48
9578,78,19:54:53
9579,78,19:55:03
9580,78,19:55:18
9581,82,19:55:23
9582,81,19:55:28
9583,80,19:55:33
9584,81,19:55:38
9585,80,19:55:43
9586,81,19:55:53
9587,82,19:56:03
9588,81,19:56:08
9589,80,19:56:18
9590,79,19:56:23
9591,80,19:56:28
9592,81,19:56:38
9593,82,19:56:53
9594,83,19:56:58
9595,82,19:57:05
9596,81,19:57:20
9597,80,19:57:30
9598,78,19:57:35
9599,79,19:57:40
9600,80,19:57:45
9601,81,19:57:50
9602,80,19:57:55
9603,80,19:58:10
9604,81,19:58:15
9605,78,19:58:20
9606,77,19:58:25
9607,76,19:58:40
9608,77,19:58:50
9609,76,19:59:00
9610,74,19:59:05
9611,73,19:59:10
9612,73,19:59:15
9613,73,19:59:30
9614,73,19:59:45
9615,72,19:59:55
9616,71,20:00:10
9617,72,20:00:20
9618,71,20:00:25
9619,71,20:00:30
9620,69,20:00:35
9621,70,20:00:40
9622,70,20:00:47
9623,71,20:00:52
9624,71,20:00:57
9625,73,20:01:02
9626,74,20:01:07
9627,75,20:01:12
9628,74,20:01:17
9629,73,20:01:27
9630,72,20:01:32
9631,74,20:01:37
9632,74,20:01:42
9633,74,20:01:57
9634,78,20:02:02
9635,78,20:02:07
9636,78,20:02:22
9637,83,20:02:27
9638,83,20:02:32
9639,80,20:02:37
9640,80,20:02:42
9641,81,20:02:47
9642,81,20:02:52
9643,81,20:02:57
9644,80,20:03:07
9645,76,20:03:12
9646,77,20:03:17
9647,78,20:03:22
9648,78,20:03:37
9649,78,20:03:38
9650,77,20:03:43
9651,76,20:03:48
9652,75,20:03:53
9653,76,20:04:03
9654,76,20:04:08
9655,77,20:04:18
9656,77,20:04:28
9657,77,20:04:33
9658,77,20:04:43
9659,77,20:04:48
9660,77,20:04:53
9661,78,20:04:58
9662,77,20:05:03
9663,77,20:05:18
9664,76,20:05:23
9665,76,20:05:28
9666,77,20:05:33
9667,76,20:05:43
9668,75,20:05:48
9669,77,20:06:03
9670,79,20:06:13
9671,75,20:06:23
9672,76,20:06:33
9673,77,20:06:43
9674,85,20:06:48
9675,88,20:06:55
9676,87,20:07:05
9677,90,20:07:10
9678,91,20:07:15
9679,90,20:07:25
9680,89,20:07:40
9681,87,20:07:45
9682,86,20:07:55
9683,84,20:08:00
9684,84,20:08:05
9685,82,20:08:20
9686,81,20:08:25
9687,79,20:08:30
9688,80,20:08:35
9689,79,20:08:50
9690,78,20:08:55
9691,79,20:09:05
9692,79,20:09:10
9693,78,20:09:15
9694,80,20:09:20
9695,82,20:09:25
9696,83,20:09:30
9697,83,20:09:45
9698,84,20:09:50
9699,85,20:09:55
9700,85,20:10:05
9701,84,20:10:10
9702,82,20:10:17
9703,81,20:10:27
9704,81,20:10:32
9705,81,20:10:47
9706,80,20:10:52
9707,80,20:11:07
9708,80,20:11:17
9709,81,20:11:22
9710,82,20:11:32
9711,83,20:11:37
9712,82,20:11:42
9713,81,20:11:52
9714,81,20:12:07
9715,82,20:12:17
9716,81,20:12:22
9717,79,20:12:32
9718,78,20:12:37
9719,77,20:12:47
9720,80,20:12:52
9721,81,20:12:57
9722,82,20:13:02
9723,83,20:13:07
9724,83,20:13:12
9725,81,20:13:22
9726,82,20:13:27
9727,84,20:13:32
9728,82,20:13:37
9729,81,20:13:44
9730,82,20:13:54
9731,80,20:13:59
9732,81,20:14:04
9733,82,20:14:09
9734,82,20:14:14
9735,82,20:14:19
9736,82,20:14:24
9737,81,20:14:34
9738,80,20:14:39
9739,79,20:14:54
9740,78,20:14:59
9741,78,20:15:04
9742,79,20:15:19
9743,81,20:15:34
9744,83,20:15:39
9745,83,20:15:54
9746,89,20:16:04
9747,88,20:16:09
9748,88,20:16:14
9749,87,20:16:19
9750,87,20:16:24
9751,86,20:16:29
9752,84,20:16:34
9753,84,20:16:39
9754,84,20:16:44
9755,83,20:16:49
9756,82,20:16:55
9757,82,20:17:10
9758,86,20:17:15
9759,84,20:17:20
9760,82,20:17:25
9761,81,20:17:30
9762,82,20:17:40
9763,83,20:17:50
9764,84,20:17:55
9765,85,20:18:00
9766,84,20:18:05
9767,83,20:18:15
9768,84,20:18:20
9769,82,20:18:25
9770,81,20:18:35
9771,83,20:18:40
9772,84,20:18:45
9773,86,20:18:55
9774,85,20:19:00
9775,84,20:19:05
9776,83,20:19:10
9777,82,20:19:25
9778,83,20:19:30
9779,83,20:19:35
9780,83,20:19:50
9781,84,20:19:55
9782,83,20:20:00
9783,82,20:20:07
9784,81,20:20:17
9785,80,20:20:22
9786,80,20:20:37
9787,80,20:20:52
9788,80,20:20:57
9789,80,20:21:12
9790,82,20:21:27
9791,83,20:21:32
9792,83,20:21:47
9793,83,20:21:52
9794,83,20:22:07
9795,82,20:22:17
9796,82,20:22:22
9797,93,20:22:32
9798,95,20:22:37
9799,95,20:22:42
9800,94,20:22:52
9801,93,20:22:57
9802,92,20:23:02
9803,92,20:23:07
9804,95,20:23:12
9805,95,20:23:17
9806,96,20:23:22
9807,95,20:23:27
9808,94,20:23:32
9809,94,20:23:39
9810,93,20:23:44
9811,94,20:23:49
9812,93,20:23:54
9813,94,20:23:59
9814,95,20:24:04
9815,94,20:24:09
9816,93,20:24:19
9817,94,20:24:29
9818,92,20:24:34
9819,92,20:24:49
9820,92,20:25:04
9821,94,20:25:14
9822,96,20:25:24
9823,93,20:25:39
9824,94,20:25:44
9825,92,20:25:49
9826,95,20:25:59
9827,92,20:26:04
9828,92,20:26:09
9829,93,20:26:19
9830,93,20:26:34
9831,93,20:26:49
9832,93,20:27:04
9833,93,20:27:19
9834,94,20:27:24
9835,93,20:27:29
9836,93,20:27:36
9837,92,20:27:41
9838,94,20:27:46
9839,93,20:27:51
9840,93,20:28:06
9841,92,20:28:11
9842,92,20:28:26
9843,92,20:28:36
9844,93,20:28:46
9845,94,20:28:51
9846,92,20:28:56
9847,93,20:29:06
9848,93,20:29:21
9849,93,20:29:36
9850,89,20:29:41
9851,85,20:29:46
9852,87,20:29:51
9853,85,20:29:56
9854,85,20:30:01
9855,85,20:30:06
9856,86,20:30:11
9857,82,20:30:16
9858,84,20:30:21
9859,83,20:30:26
9860,83,20:30:31
9861,83,20:30:46
9862,85,20:30:51
9863,84,20:30:58
9864,83,20:31:03
9865,84,20:31:13
9866,84,20:31:18
9867,83,20:31:28
9868,82,20:31:33
9869,84,20:31:38
9870,84,20:31:43
9871,80,20:31:48
9872,80,20:31:53
9873,79,20:31:58
9874,79,20:32:13
9875,78,20:32:23
9876,79,20:32:28
9877,79,20:32:43
9878,80,20:32:58
9879,81,20:33:08
9880,95,20:33:13
9881,94,20:33:18
9882,87,20:33:23
9883,87,20:33:28
9884,86,20:33:33
9885,84,20:33:38
9886,83,20:33:43
9887,83,20:33:58
9888,83,20:34:03
9889,83,20:34:10
9890,84,20:34:20
9891,83,20:34:25
9892,82,20:34:35
9893,82,20:34:50
9894,83,20:35:00
9895,85,20:35:10
9896,85,20:35:15
9897,85,20:35:20
9898,86,20:35:25
9899,86,20:35:30
9900,87,20:35:35
9901,86,20:35:40
9902,85,20:35:50
9903,85,20:36:00
9904,87,20:36:05
9905,86,20:36:20
9906,86,20:36:25
9907,87,20:36:35
9908,84,20:36:40
9909,85,20:36:45
9910,85,20:36:50
9911,84,20:36:55
9912,82,20:37:05
9913,84,20:37:10
9914,83,20:37:15
9915,83,20:37:20
9916,83,20:37:27
9917,82,20:37:37
9918,81,20:37:42
9919,81,20:37:47
9920,81,20:37:52
9921,80,20:37:57
9922,81,20:38:02
9923,83,20:38:07
9924,82,20:38:12
9925,83,20:38:17
9926,82,20:38:22
9927,84,20:38:27
9928,84,20:38:32
9929,84,20:38:47
9930,86,20:39:02
9931,87,20:39:07
9932,84,20:39:12
9933,83,20:39:22
9934,82,20:39:32
9935,84,20:39:37
9936,84,20:39:42
9937,79,20:39:47
9938,78,20:39:52
9939,79,20:39:57
9940,77,20:40:07
9941,76,20:40:12
9942,76,20:40:22
9943,76,20:40:28
9944,77,20:40:38
9945,79,20:40:43
9946,80,20:40:48
9947,81,20:40:53
9948,80,20:40:58
9949,80,20:41:03
9950,79,20:41:08
9951,84,20:41:13
9952,84,20:41:18
9953,84,20:41:33
9954,87,20:41:38
9955,86,20:41:43
9956,85,20:41:58
9957,84,20:42:13
9958,85,20:42:23
9959,84,20:42:28
9960,85,20:42:33
9961,82,20:42:38
9962,84,20:42:43
9963,85,20:42:48
9964,85,20:42:53
9965,87,20:42:58
9966,88,20:43:03
9967,89,20:43:08
9968,91,20:43:13
9969,93,20:43:18
9970,93,20:43:25
9971,90,20:43:35
9972,88,20:43:40
9973,87,20:43:45
9974,86,20:43:55
9975,86,20:44:00
9976,82,20:44:05
9977,83,20:44:10
9978,85,20:44:15
9979,86,20:44:20
9980,87,20:44:25
9981,87,20:44:40
9982,87,20:44:55
9983,87,20:45:05
9984,86,20:45:10
9985,86,20:45:25
9986,83,20:45:30
9987,84,20:45:35
9988,85,20:45:50
9989,87,20:45:55
9990,89,20:46:00
9991,89,20:46:05
9992,88,20:46:10
9993,86,20:46:20
9994,86,20:46:30
9995,86,20:46:35
9996,86,20:46:40
9997,88,20:46:47
9998,89,20:46:52
9999,89,20:46:57
10000,88,20:47:02
10001,87,20:47:12
10002,86,20:47:17
10003,85,20:47:32
10004,83,20:47:37
10005,83,20:47:42
10006,84,20:47:47
10007,82,20:47:52
10008,81,20:48:02
10009,81,20:48:07
10010,82,20:48:12
10011,83,20:48:17
10012,83,20:48:22
10013,82,20:48:27
10014,81,20:48:32
10015,82,20:48:42
10016,81,20:48:47
10017,80,20:48:52
10018,81,20:49:02
10019,81,20:49:07
10020,81,20:49:22
10021,82,20:49:27
10022,90,20:49:32
10023,92,20:49:38
10024,91,20:49:48
10025,95,20:49:53
10026,93,20:49:58
10027,92,20:50:03
10028,91,20:50:18
10029,93,20:50:23
10030,93,20:50:28
10031,93,20:50:43
10032,88,20:50:48
10033,86,20:50:53
10034,85,20:51:03
10035,86,20:51:08
10036,86,20:51:23
10037,89,20:51:33
10038,90,20:51:38
10039,90,20:51:53
10040,70,20:52:23
10041,81,20:52:33
10042,88,20:52:43
10043,86,20:52:53
10044,86,20:53:08
10045,86,20:53:23
10046,85,20:53:38
10047,84,20:53:43
10048,84,20:53:58
10049,84,20:54:13
10050,84,20:54:28
10051,84,20:54:33
10052,84,20:54:48
10053,85,20:54:58
10054,85,20:55:13
